Node ID,Distance,Conductance,Type,Name,IPSC
78,"[111.7987532910544, 135.46387295877747, 111.7987532910544]","[27.657785745919195, 28.138595646727975, 27.5297261996036]",dend,"['L5PCtemplate[78].dend[44]', 'L5PCtemplate[78].dend[40]', 'L5PCtemplate[78].dend[44]']",-0.022007484217567708
79,"[125.34785430040972, 201.17835085873975, 99.72589006337334]","[27.647498268145803, 27.600583801914638, 27.552620086989446]",dend,"['L5PCtemplate[79].dend[45]', 'L5PCtemplate[79].dend[61]', 'L5PCtemplate[79].dend[28]']",-0.042291610644440425
80,"[191.72700098330216, 133.5473200135147, 103.42504694763132]","[27.729048475750364, 27.67447968579155, 27.736945279058656]",dend,"['L5PCtemplate[80].dend[32]', 'L5PCtemplate[80].dend[32]', 'L5PCtemplate[80].dend[76]']",-0.02509554087168908
81,"[119.19831780561462, 113.88640685705411, 161.27734916561587]","[27.935810597167393, 27.717313171131693, 27.854689804890892]",dend,"['L5PCtemplate[81].dend[28]', 'L5PCtemplate[81].dend[59]', 'L5PCtemplate[81].dend[58]']",-0.0416172515159019
82,"[101.42502984666582, 130.15984451770422, 223.51037200295212]","[28.073649681867405, 27.729372616325982, 27.888604983157]",dend,"['L5PCtemplate[82].dend[27]', 'L5PCtemplate[82].dend[61]', 'L5PCtemplate[82].dend[59]']",-0.04170485277370517
83,"[104.71130249161499, 136.41817566583467, 118.60562735198347]","[27.98580351364887, 27.54429184829905, 27.920624602537533]",dend,"['L5PCtemplate[83].dend[4]', 'L5PCtemplate[83].dend[33]', 'L5PCtemplate[83].dend[23]']",-0.029044868819028125
84,"[143.43776430954227, 62.29762052507359, 236.03288425906243]","[27.853094582290353, 27.616826839948665, 27.94803764248741]",dend,"['L5PCtemplate[84].dend[58]', 'L5PCtemplate[84].dend[45]', 'L5PCtemplate[84].dend[28]']",-0.04032482277125382
85,"[197.21899869181533, 54.194117300567484, 106.30384547392431]","[27.78664188900565, 27.939761152160987, 28.04516396580178]",dend,"['L5PCtemplate[85].dend[14]', 'L5PCtemplate[85].dend[15]', 'L5PCtemplate[85].dend[13]']",-0.03485215546845666
86,"[179.66078594459293, 133.03318673269888, 63.25794961446548]","[27.605151368048606, 27.878185331647074, 27.83626468581334]",dend,"['L5PCtemplate[86].dend[59]', 'L5PCtemplate[86].dend[77]', 'L5PCtemplate[86].dend[82]']",-0.03319545453592809
87,"[135.8111998862337, 62.29762052507359, 146.36459889218844]","[27.85811161226753, 28.2738349067002, 27.925642092757116]",dend,"['L5PCtemplate[87].dend[59]', 'L5PCtemplate[87].dend[45]', 'L5PCtemplate[87].dend[45]']",-0.04647960027170939
