Node ID,Distance,Conductance,Type,Name,EPSC
38,"[838.059981058077, 947.4944939198651, 926.351308550626, 947.4944939198651]","[13.051287876475282, 21.643043893865542, 19.62809673402467, 21.643043893865542]",apic,"['L5PCtemplate[38].apic[60]', 'L5PCtemplate[38].apic[53]', 'L5PCtemplate[38].apic[53]', 'L5PCtemplate[38].apic[53]']",-0.39207746858807013
39,"[1181.8091763174295, 1143.3304046684527, 1110.6060908635404, 1113.7411410272384, 1082.1057865991384, 1121.9138184241024]","[50.0, 50.0, 45.99682837081012, 46.66817191779512, 40.31995030302951, 48.46470636954312]",apic,"['L5PCtemplate[39].apic[70]', 'L5PCtemplate[39].apic[69]', 'L5PCtemplate[39].apic[54]', 'L5PCtemplate[39].apic[57]', 'L5PCtemplate[39].apic[75]', 'L5PCtemplate[39].apic[56]']",-0.055132559205617326
40,"[261.80710415299075, 240.20924589380672, 225.67649497454522, 258.8097713829477, 290.9945944032781]","[4.362855866763962, 4.1746933662429475, 4.052671893377394, 4.336244483602256, 4.63068545384831]",apic,"['L5PCtemplate[40].apic[8]', 'L5PCtemplate[40].apic[7]', 'L5PCtemplate[40].apic[12]', 'L5PCtemplate[40].apic[97]', 'L5PCtemplate[40].apic[13]']",-0.21785907859737108
41,"[1243.1200317020266, 1213.6350638582646]","[50.0, 50.0]",apic,"['L5PCtemplate[41].apic[73]', 'L5PCtemplate[41].apic[70]']",-0.008240967731865112
42,"[383.27144544020643, 296.70507413250823, 210.4617471204462, 264.02260982087193, 224.86071215608382, 232.77678170708953, 218.58730416885743]","[5.590463048204383, 4.684978095370119, 3.9287439356799787, 4.382630826541227, 4.045929036320184, 4.111835929699157, 3.994449621635428]",apic,"['L5PCtemplate[42].apic[17]', 'L5PCtemplate[42].apic[12]', 'L5PCtemplate[42].apic[93]', 'L5PCtemplate[42].apic[95]', 'L5PCtemplate[42].apic[13]', 'L5PCtemplate[42].apic[83]', 'L5PCtemplate[42].apic[87]']",-0.21546467869200114
43,"[1041.589405455893, 1067.0813902130603, 962.3558687813563, 1000.9199526041903, 978.2791161820779]","[33.43432346558994, 37.61507387253096, 23.181908139017423, 27.704979599273482, 24.952352051414792]",apic,"['L5PCtemplate[43].apic[69]', 'L5PCtemplate[43].apic[40]', 'L5PCtemplate[43].apic[61]', 'L5PCtemplate[43].apic[61]', 'L5PCtemplate[43].apic[45]']",-0.1473383003101958
44,"[922.8358253746583, 1078.048120249858, 1050.8025755333772, 949.9545794834812, 975.6280069279435, 999.7698750450477, 1058.766078338441, 922.8358253746583]","[19.311751052332934, 39.57082847686957, 34.88878855678627, 21.890536433046897, 24.6484712460629, 27.55810273141257, 36.19685315453285, 19.311751052332934]",apic,"['L5PCtemplate[44].apic[60]', 'L5PCtemplate[44].apic[61]', 'L5PCtemplate[44].apic[74]', 'L5PCtemplate[44].apic[52]', 'L5PCtemplate[44].apic[38]', 'L5PCtemplate[44].apic[49]', 'L5PCtemplate[44].apic[61]', 'L5PCtemplate[44].apic[60]']",-0.29921783393973556
45,"[384.74841076073955, 373.22514603407427, 272.6730029880563]","[5.607342657777527, 5.476988612366296, 4.460703691600113]",apic,"['L5PCtemplate[45].apic[30]', 'L5PCtemplate[45].apic[33]', 'L5PCtemplate[45].apic[20]']",-0.08003836615131377
46,"[263.4678674708066, 205.95709008267312, 210.4617471204462, 461.3882218553504, 461.3882218553504, 210.86125866500356]","[4.37767096168203, 3.8927847527977457, 3.9287439356799787, 6.556884248823716, 6.556884248823716, 3.931949095181139]",apic,"['L5PCtemplate[46].apic[101]', 'L5PCtemplate[46].apic[79]', 'L5PCtemplate[46].apic[93]', 'L5PCtemplate[46].apic[17]', 'L5PCtemplate[46].apic[17]', 'L5PCtemplate[46].apic[102]']",-0.14135672011406086
47,"[228.72377489782724, 250.74920881511116]","[4.077958740463472, 4.265482384961473]",apic,"['L5PCtemplate[47].apic[86]', 'L5PCtemplate[47].apic[102]']",-0.1127738347818763
