Node ID,Distance,Conductance,Type,Name,EPSC
225,"[1192.6128077257351, 1061.9376052984048, 1102.634004983429, 1117.6804952031148, 1102.634004983429]","[0.1571078689002764, 0.5109669705883544, 19.64327067153559, 0.6534242090192083, 0.23429911831032418]",apic,"['L5PCtemplate[225].apic[63]', 'L5PCtemplate[225].apic[69]', 'L5PCtemplate[225].apic[69]', 'L5PCtemplate[225].apic[67]', 'L5PCtemplate[225].apic[69]']",-0.01807823682185017
226,"[386.6853090271192, 306.3818005121103, 402.8006395439925, 257.96163675675126, 441.85902775156444, 400.87413597522834]","[0.13203344108022458, 0.01697400884055561, 0.20636125770085886, 0.48332352588749683, 0.6525006898070576, 0.1315766744832404]",apic,"['L5PCtemplate[226].apic[29]', 'L5PCtemplate[226].apic[18]', 'L5PCtemplate[226].apic[17]', 'L5PCtemplate[226].apic[83]', 'L5PCtemplate[226].apic[17]', 'L5PCtemplate[226].apic[19]']",-0.037528398628694504
227,"[940.8389239528508, 1001.1614376649596, 995.521064306781, 923.4443824653044, 995.521064306781, 922.8358253746583, 962.8275558003528, 1050.8025755333772]","[0.8395386089305014, 7.943332108775974, 2.8742697766439544, 0.4544945454592304, 0.18538529389666308, 1.5244846178877607, 0.5459345806457879, 0.89355694751146]",apic,"['L5PCtemplate[227].apic[38]', 'L5PCtemplate[227].apic[46]', 'L5PCtemplate[227].apic[52]', 'L5PCtemplate[227].apic[38]', 'L5PCtemplate[227].apic[52]', 'L5PCtemplate[227].apic[60]', 'L5PCtemplate[227].apic[68]', 'L5PCtemplate[227].apic[74]']",-0.04963983959100915
228,"[403.90172233454246, 359.76838909913823]","[0.5776004459906358, 0.7320806474092482]",apic,"['L5PCtemplate[228].apic[35]', 'L5PCtemplate[228].apic[30]']",0.0
229,"[729.6829361103198, 710.093801399195, 729.6829361103198, 689.978067509162, 734.0404614507515]","[0.09376487992557804, 0.7780411600555153, 2.318385468322466, 0.6313403793671495, 0.3743243349174994]",apic,"['L5PCtemplate[229].apic[51]', 'L5PCtemplate[229].apic[51]', 'L5PCtemplate[229].apic[51]', 'L5PCtemplate[229].apic[50]', 'L5PCtemplate[229].apic[37]']",-0.012915056716167328
230,"[359.76838909913823, 363.74225133642045, 359.76838909913823, 288.1820293585134, 257.96163675675126, 337.7764871090879, 305.1546690250625]","[0.6911669077278926, 0.05078526567427228, 0.040445999067048745, 0.1105421459297203, 0.4699723569054613, 0.6302553166613796, 0.45567492866220527]",apic,"['L5PCtemplate[230].apic[30]', 'L5PCtemplate[230].apic[17]', 'L5PCtemplate[230].apic[30]', 'L5PCtemplate[230].apic[16]', 'L5PCtemplate[230].apic[83]', 'L5PCtemplate[230].apic[28]', 'L5PCtemplate[230].apic[17]']",-0.03115445532699823
231,"[305.1546690250625, 320.062023313858]","[0.3608867458823462, 1.927067905982751]",apic,"['L5PCtemplate[231].apic[17]', 'L5PCtemplate[231].apic[84]']",-0.009557656204606246
232,"[261.94854786234214, 402.8006395439925, 230.80523374005736, 290.63715896521876, 290.63715896521876]","[0.12460271619400097, 0.3233630899277171, 0.07404415183287152, 0.02481523272221681, 0.056609032000444405]",apic,"['L5PCtemplate[232].apic[87]', 'L5PCtemplate[232].apic[17]', 'L5PCtemplate[232].apic[102]', 'L5PCtemplate[232].apic[102]', 'L5PCtemplate[232].apic[102]']",-0.007954958698519476
233,"[1032.067235396822, 901.6418642955131, 1058.766078338441, 952.8663143978592, 962.8275558003528]","[14.252497467221593, 3.332289214971903, 0.846240138890631, 0.6664915332548292, 1.4492078583379429]",apic,"['L5PCtemplate[233].apic[53]', 'L5PCtemplate[233].apic[60]', 'L5PCtemplate[233].apic[61]', 'L5PCtemplate[233].apic[45]', 'L5PCtemplate[233].apic[68]']",-0.10322421096304879
234,"[425.4909328219618, 337.33349416475295, 337.7764871090879, 356.3369328288799, 360.4140218545981]","[0.5543017406778319, 0.143173607332505, 0.7418663484751632, 0.08339224453691838, 0.08656645860390057]",apic,"['L5PCtemplate[234].apic[35]', 'L5PCtemplate[234].apic[34]', 'L5PCtemplate[234].apic[28]', 'L5PCtemplate[234].apic[25]', 'L5PCtemplate[234].apic[29]']",-0.02231400276571094
