Node ID,Distance,Conductance,Type,Name,EPSC
37,"[670.2616437081233, 515.739675963821, 628.9389610773487, 628.9389610773487, 496.87312844489975, 515.739675963821]","[0.543535132612066, 0.39955878367071107, 0.38303791607930343, 0.21347911507248715, 0.6546608213593619, 0.5592826360839056]",apic,"['L5PCtemplate[37].apic[37]', 'L5PCtemplate[37].apic[36]', 'L5PCtemplate[37].apic[36]', 'L5PCtemplate[37].apic[36]', 'L5PCtemplate[37].apic[36]', 'L5PCtemplate[37].apic[36]']",-0.029909834806574054
38,"[838.059981058077, 947.4944939198651, 926.351308550626, 947.4944939198651]","[0.39914987237563093, 0.8375782993395354, 2.557941626641591, 0.0914733659173862]",apic,"['L5PCtemplate[38].apic[60]', 'L5PCtemplate[38].apic[53]', 'L5PCtemplate[38].apic[53]', 'L5PCtemplate[38].apic[53]']",-0.0031228593684318184
39,"[1181.8091763174295, 1143.3304046684527, 1110.6060908635404, 1113.7411410272384, 1082.1057865991384, 1121.9138184241024]","[3.327078263117864, 0.836845048959264, 0.9406691401235294, 2.2881900534483353, 0.2277991369718115, 0.5764517035863848]",apic,"['L5PCtemplate[39].apic[70]', 'L5PCtemplate[39].apic[69]', 'L5PCtemplate[39].apic[54]', 'L5PCtemplate[39].apic[57]', 'L5PCtemplate[39].apic[75]', 'L5PCtemplate[39].apic[56]']",-0.018081918776147177
40,"[261.80710415299075, 240.20924589380672, 225.67649497454522, 258.8097713829477, 290.9945944032781]","[0.20703878673457551, 0.16957997631925836, 0.8729840569470492, 0.02635561934749927, 0.313073918173437]",apic,"['L5PCtemplate[40].apic[8]', 'L5PCtemplate[40].apic[7]', 'L5PCtemplate[40].apic[12]', 'L5PCtemplate[40].apic[97]', 'L5PCtemplate[40].apic[13]']",-0.04852662083578707
41,"[1243.1200317020266, 1213.6350638582646]","[10.584584773036607, 1.3385062771926592]",apic,"['L5PCtemplate[41].apic[73]', 'L5PCtemplate[41].apic[70]']",0.0
42,"[383.27144544020643, 296.70507413250823, 210.4617471204462, 264.02260982087193, 224.86071215608382, 232.77678170708953, 218.58730416885743]","[0.8679076255141469, 0.20841951985710333, 0.10011281419750066, 0.07396020661348404, 0.037396162298734575, 0.016548109741665023, 1.1104577408379435]",apic,"['L5PCtemplate[42].apic[17]', 'L5PCtemplate[42].apic[12]', 'L5PCtemplate[42].apic[93]', 'L5PCtemplate[42].apic[95]', 'L5PCtemplate[42].apic[13]', 'L5PCtemplate[42].apic[83]', 'L5PCtemplate[42].apic[87]']",-0.02233481021676198
43,"[1041.589405455893, 1067.0813902130603, 962.3558687813563, 1000.9199526041903, 978.2791161820779]","[0.06461039758879317, 1.1345770990703552, 0.7342592936297103, 3.3279700233255007, 1.256000331514658]",apic,"['L5PCtemplate[43].apic[69]', 'L5PCtemplate[43].apic[40]', 'L5PCtemplate[43].apic[61]', 'L5PCtemplate[43].apic[61]', 'L5PCtemplate[43].apic[45]']",-0.011955156219300989
44,"[922.8358253746583, 1078.048120249858, 1050.8025755333772, 949.9545794834812, 975.6280069279435, 999.7698750450477, 1058.766078338441, 922.8358253746583]","[0.35754650640421753, 2.2484209893955223, 2.653917481950171, 1.351170604978341, 6.024514206622319, 1.074768023796531, 1.6519016991359508, 1.1279490156278653]",apic,"['L5PCtemplate[44].apic[60]', 'L5PCtemplate[44].apic[61]', 'L5PCtemplate[44].apic[74]', 'L5PCtemplate[44].apic[52]', 'L5PCtemplate[44].apic[38]', 'L5PCtemplate[44].apic[49]', 'L5PCtemplate[44].apic[61]', 'L5PCtemplate[44].apic[60]']",-0.024179763870790794
45,"[384.74841076073955, 373.22514603407427, 272.6730029880563]","[0.43712621734612017, 0.09412833107145224, 0.23861402086067648]",apic,"['L5PCtemplate[45].apic[30]', 'L5PCtemplate[45].apic[33]', 'L5PCtemplate[45].apic[20]']",-0.006529838208280125
46,"[263.4678674708066, 205.95709008267312, 210.4617471204462, 461.3882218553504, 461.3882218553504, 210.86125866500356]","[0.05969127197554118, 0.30499214102530225, 0.0663524268467331, 0.26362454689456083, 0.8808741144200704, 0.3980175462674335]",apic,"['L5PCtemplate[46].apic[101]', 'L5PCtemplate[46].apic[79]', 'L5PCtemplate[46].apic[93]', 'L5PCtemplate[46].apic[17]', 'L5PCtemplate[46].apic[17]', 'L5PCtemplate[46].apic[102]']",-0.016505442324898922
47,"[228.72377489782724, 250.74920881511116]","[0.14515388999717777, 0.1965730571710905]",apic,"['L5PCtemplate[47].apic[86]', 'L5PCtemplate[47].apic[102]']",0.0
48,"[261.94854786234214, 170.97330851489596, 290.9945944032781]","[0.209971634135244, 0.1358613389915198, 0.3907512483612207]",apic,"['L5PCtemplate[48].apic[87]', 'L5PCtemplate[48].apic[102]', 'L5PCtemplate[48].apic[13]']",-0.01909585417507742
49,"[1104.4308593866588, 1082.1476014710763, 1017.3385909867684, 1082.1057865991384]","[0.6845360218626247, 3.207352151559886, 0.46485120934200946, 3.2944693673862884]",apic,"['L5PCtemplate[49].apic[40]', 'L5PCtemplate[49].apic[78]', 'L5PCtemplate[49].apic[49]', 'L5PCtemplate[49].apic[75]']",-0.002603528015754364
50,"[1210.9982500289723, 1197.2953017254179, 1215.5595188502741, 1139.099119375378, 1197.2953017254179]","[0.7784666723416066, 5.377078970625791, 14.130791038753078, 6.600573009658007, 0.6208706724229545]",apic,"['L5PCtemplate[50].apic[63]', 'L5PCtemplate[50].apic[64]', 'L5PCtemplate[50].apic[44]', 'L5PCtemplate[50].apic[67]', 'L5PCtemplate[50].apic[64]']",-0.009670486799961964
51,"[1082.1057865991384, 1171.7745217426436, 1129.9786252269105, 1191.8338749482448, 1121.9138184241024, 1087.6134547536517, 1095.4967915045395]","[0.9988837341761774, 3.558575016660328, 0.20727931147475326, 0.5272961380662353, 0.23625289237856328, 1.7498940487047505, 3.7345501476297924]",apic,"['L5PCtemplate[51].apic[75]', 'L5PCtemplate[51].apic[77]', 'L5PCtemplate[51].apic[78]', 'L5PCtemplate[51].apic[77]', 'L5PCtemplate[51].apic[56]', 'L5PCtemplate[51].apic[49]', 'L5PCtemplate[51].apic[53]']",-0.029638782319807433
