Node ID,Distance,Conductance,Type,Name,EPSC
53,"[114.45093534896017, 105.0538013578737, 98.1018678436529, 68.01074554677353]","[0.020418714399541578, 0.1459814764508631, 0.24632708523194177, 0.07456511563255477]",dend,"['L5PCtemplate[53].dend[54]', 'L5PCtemplate[53].dend[68]', 'L5PCtemplate[53].dend[39]', 'L5PCtemplate[53].dend[65]']",-0.0037730933172497316
54,"[177.30177078932604, 131.4997229334096, 91.56317190102511, 105.0538013578737, 125.5981794534687, 65.1512755144224, 90.68340297221485, 149.70873856557898]","[0.24279112016352805, 0.5390598417892658, 0.20923927331500838, 0.12381632661751192, 0.11337829769328628, 0.06150254862175713, 0.17938132602110965, 0.46456656824258846]",dend,"['L5PCtemplate[54].dend[67]', 'L5PCtemplate[54].dend[37]', 'L5PCtemplate[54].dend[67]', 'L5PCtemplate[54].dend[68]', 'L5PCtemplate[54].dend[58]', 'L5PCtemplate[54].dend[68]', 'L5PCtemplate[54].dend[66]', 'L5PCtemplate[54].dend[66]']",-0.02736695422527191
55,"[188.39808807574582, 70.38469050977113]","[0.190912615876863, 0.09064853276567157]",dend,"['L5PCtemplate[55].dend[45]', 'L5PCtemplate[55].dend[48]']",0.0
56,"[157.2096136989632, 71.6922569989571, 63.25794961446548, 68.97818967932899, 98.1018678436529]","[0.1764127602881054, 0.43824745414948707, 0.09679085899232842, 0.4880174707659431, 0.7316951930751061]",dend,"['L5PCtemplate[56].dend[54]', 'L5PCtemplate[56].dend[54]', 'L5PCtemplate[56].dend[82]', 'L5PCtemplate[56].dend[15]', 'L5PCtemplate[56].dend[39]']",-0.03542540909649006
57,"[220.9285964056956, 179.66078594459293, 54.42691513006233]","[0.035884025017301244, 0.8108327812713582, 0.1309953995035893]",dend,"['L5PCtemplate[57].dend[72]', 'L5PCtemplate[57].dend[59]', 'L5PCtemplate[57].dend[51]']",-0.008147607410080582
58,"[204.37011221248093, 184.51662790275998, 164.66314359303897, 244.07708083192296, 179.11693402168947, 179.11693402168947]","[0.14347872654289143, 0.2134263051420759, 0.3163545705401277, 0.8027420201963147, 0.23112541926903238, 0.3175772999940734]",dend,"['L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[70]', 'L5PCtemplate[58].dend[58]', 'L5PCtemplate[58].dend[58]']",-0.05103321506112479
59,"[158.09114346989816, 102.97772036283612, 219.37644786150878, 176.45563228016948, 83.7622620580905, 121.82597602863196, 63.15924307395112, 69.15359332682125]","[0.2750538393533982, 0.2855581750794807, 0.07304245087678256, 0.16775207698431732, 0.47659498411625983, 0.08523098957006361, 0.17372358071165467, 0.5660927532236069]",dend,"['L5PCtemplate[59].dend[37]', 'L5PCtemplate[59].dend[14]', 'L5PCtemplate[59].dend[5]', 'L5PCtemplate[59].dend[5]', 'L5PCtemplate[59].dend[15]', 'L5PCtemplate[59].dend[14]', 'L5PCtemplate[59].dend[9]', 'L5PCtemplate[59].dend[5]']",-0.08015937797267725
60,"[132.14108820183418, 124.29573715549212, 101.42502984666582, 78.87582633601447]","[0.23895421533514977, 0.10427889782265917, 0.45899349870884343, 0.2667346064092305]",dend,"['L5PCtemplate[60].dend[72]', 'L5PCtemplate[60].dend[27]', 'L5PCtemplate[60].dend[27]', 'L5PCtemplate[60].dend[39]']",0.0
61,"[119.19831780561462, 154.99522448949983]","[1.7251403398159255, 0.8584930281275883]",dend,"['L5PCtemplate[61].dend[28]', 'L5PCtemplate[61].dend[5]']",-0.10940924000379937
62,"[178.37074302601945, 126.69388733406447, 92.38622512914618, 177.30177078932604]","[0.036379523445312874, 0.4955780463773236, 0.08622202022042284, 0.057923313353759255]",dend,"['L5PCtemplate[62].dend[14]', 'L5PCtemplate[62].dend[41]', 'L5PCtemplate[62].dend[30]', 'L5PCtemplate[62].dend[67]']",-0.02964883099139115
